WordPerfect,X4 (2008),Windows,Corel WordPerfect Office X4,Corel,Proprietary,[empty],Import only
Zoho Writer,2006,Any (Web-based),Standalone,AdventNet,Proprietary,[empty],[empty]
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
Calligra Sheets,2.4+,Windows  Mac OS X  Linux  Unix-based systems,Calligra Suite,KDE Project,GPL / LGPL,[empty],[empty]
EditGrid,[empty],Any (Web-based),[empty],Team and Concepts,Proprietary,[empty],[empty]
Gnumeric,1.12.5+,Linux  Unix-based systems  Windows,[empty],GNOME,GPL,[empty],Saves in ODF 1.2
Google Spreadsheets,[empty],Any (Web-based),Google Docs & Spreadsheets,Google,Proprietary,[empty],[empty]
IBM Lotus Symphony,1.0+,Windows  Linux  Mac OS X,IBM Lotus Symphony,IBM,Proprietary,[empty],[empty]
IBM Workplace Documents,2.5+,Any (Web-based),IBM Workplace Collaboration Services,IBM,Proprietary,[empty],no longer being actively marketed
KSpread / KCells,1.4+,Linux  Unix-based systems,KOffice,KDE Project,LGPL,[empty],[empty]
LibreOffice Calc,3.3.0,Windows  Linux  Unix-based systems  Mac OS X  Solaris,LibreOffice,LibreOffice,LGPL,[empty],[added]
Microsoft Office Excel,2007 SP2,Windows,Microsoft Office,Microsoft,Proprietary,(different results in validators),[empty]
NeoOffice Calc,1.2,Mac OS X,NeoOffice,Patrick Luby and Edward Peterlin,GPL,[empty],Import only
NeoOffice Calc,2.2.5,Mac OS X,NeoOffice,Patrick Luby and Edward Peterlin,GPL,[empty],http://neowiki.neooffice.org/index.php/NeoOffice_File_Formats
OpenOffice.org Calc,2.0+,Windows  Linux  Unix-based systems  Mac OS X  Solaris,OpenOffice.org,OpenOffice.org,LGPL,[empty],[empty]
StarOffice Calc,8,Windows  Linux  Solaris,StarOffice,Sun Microsystems,Proprietary,[empty],[empty]
Zoho Sheet,2006,Any (Web-based),Standalone,AdventNet,Proprietary,[empty],[empty]
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
Calligra Stage,2.4+,Windows  Mac OS X  Linux  Unix-based systems,Calligra Suite,KDE Project,GPL / LGPL,[empty],[empty]
IBM Lotus Symphony,1.0+,Windows  Linux  Mac OS X,IBM Lotus Symphony,IBM,Proprietary,[empty],[empty]
IBM Workplace Documents,2.5+,Any (Web-based),IBM Workplace Collaboration Services,IBM,Proprietary,[empty],no longer being actively marketed
KPresenter / KOffice Showcase,1.4+,Linux  Unix-based systems,KOffice,KDE Project,LGPL,[empty],[empty]
LibreOffice Impress,3.3.0,Windows  Linux  Unix-based systems  Mac OS X  Solaris,LibreOffice,LibreOffice,LGPL,[empty],[empty]
Microsoft Office PowerPoint,2007 SP2,Windows,Microsoft Office,Microsoft,Proprietary,[empty],[empty]
NeoOffice Impress,1.2,Mac OS X,NeoOffice,Patrick Luby and Edward Peterlin,GPL,[empty],Import only
NeoOffice Impress,2.2.5,Mac OS X,NeoOffice,Patrick Luby and Edward Peterlin,GPL,[empty],http://neowiki.neooffice.org/index.php/NeoOffice_File_Formats
OpenOffice.org Impress,2.0+,Windows  Linux  Unix-based systems  Mac OS X  Solaris,OpenOffice.org,OpenOffice.org,LGPL,[empty],[empty]
StarOffice Impress,8,Windows  Linux  Solaris,StarOffice,Sun Microsystems,Proprietary,[empty],[empty]
Zoho Show,2006,Any (Web-based),Standalone,AdventNet,Proprietary,[empty],[empty]
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
Docvert,4.0b1,Client: any browser (open source or proprietary HTTP clients are compatible with GPLv3 web service interface). Server: Many.,Many,Matthew Holloway,GPLv3,[empty],[empty]
3BOpenDoc,2.1,Desktop: Any (Web-based) Server: Linux  Windows,Many,3BView,Proprietary,[empty],Server based
JODConverter,4.0.0,Windows  Linux  Unix-based systems  Mac OS X,N/A,http://www.jodconverter.org,Apache 2.0,[empty],[empty]
[added],[added],[added],[added],[added],[added],[added],[added]
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
[empty],Tested software version,ODF version attribute in exported file<br />office:version="1.X",File type,Validation of simple<br />new document<ref name="opendocumentfellowship" /><ref name="openoffice.org" />,Notes
AbiWord,2.6.4,1.0,ODT,[empty],[empty]
Adobe Buzzword,beta 3  build 600113,1.0,ODT,[empty],(errors in styles.xml and content.xml)
EditGrid,11/2008,1.0,ODS,[empty],[empty]
Gnumeric,1.9.3,1.0,ODS,[empty],[empty]
Google Docs & Spreadsheets,11/2008,1.0,ODT  ODS,[empty],[empty]
IBM Lotus Symphony,1.1.0,1.1,ODT  ODS  ODP,[empty],[empty]
IBM Lotus Symphony,3.0.0 FP2,1.2,ODT  ODS  ODP,[empty],[empty]
Inkscape,0.4.6,1.0,ODG,[empty],[empty]
KOffice,1.6.3,attribute is missing,ODT  ODS  ODP,[empty],ODT  ODS - valid<br />ODF 1.0 and 1.1
KOffice,2.1.2,1.2,ODT  ODS  ODP,[empty],[empty]
Microsoft Office,2007 SP2,1.1,ODT  ODS  ODP,[empty],[empty]
Microsoft Office - SUN ODF Plugin,1.2,1.1,ODT  ODS  ODP,[empty],[empty]
Microsoft Office - SUN ODF Plugin,3.1,1.2,ODT  ODS  ODP,[empty],[empty]
Microsoft Office - OpenXML/ODF Translator Add-in,2.0,attribute is missing,ODT  ODS  ODP,[empty],ODF 1.1 implemented<ref>http://odf-converter.sourceforge.net/</ref>
NeoOffice,2.2.5,1.0,ODT,[empty],(error in styles.xml)
OpenOffice.org,2.0 - 2.3.0,1.0,ODT  ODS  ODP,[empty],[empty]
OpenOffice.org,2.3.1 - 2.4.2,1.1,ODT  ODS  ODP,[empty],[empty]
OpenOffice.org,3.0,1.1 and 1.2,ODT  ODS  ODP,[empty],adjustable ODF version
StarOffice,8.0 product update 10,1.1,ODT  ODS  ODP,[empty],[empty]
RedOffice,4.0,1.0,ODT  ODS  ODP,[empty],[empty]
TextEdit,1.5 (244),1.0,ODT,[empty],(settings.xml is missing<ref name="opendocumentfellowship" />)
TextMaker,2008 rev.494,1.0,ODT,[empty],(error in styles.xml)
TextMaker,2010,1.0,ODT,[empty],[empty]
WordPad,6.1 (2009),attribute is missing,ODT,[empty],(settings.xml is missing<ref name="opendocumentfellowship" /> - ODF 1.0/1.1 validation)
Zoho Office Suite,11/2008,1.0,ODT  ODS  ODP,[empty],[empty]
[empty],Tested software version,ODF version attribute in exported file<br />office:version="1.X",File type,Validation of simple<br />new document<ref name="opendocumentfellowship" /><ref name="openoffice.org" />,Notes
